"usid","stype","trt","odr_post","odr_pre","size","female","stype_ms","stype_elem","stype_hs","race_Black","race_Hispanic"
2,2,1,0,0,300,0,1,0,0,0,1
3,2,1,0,1,200,0,1,0,0,1,0
3,2,1,0,0,200,0,1,0,0,1,0
3,2,1,1,0,200,1,1,0,0,1,0
3,2,1,1,1,200,0,1,0,0,1,0
3,2,1,1,0,200,1,1,0,0,1,0
3,2,1,0,0,200,1,1,0,0,1,0
3,2,1,1,0,200,1,1,0,0,1,0
3,2,1,1,0,200,1,1,0,0,1,0
3,2,1,0,0,200,0,1,0,0,1,0
3,2,1,0,1,200,1,1,0,0,1,0
3,2,1,1,0,200,1,1,0,0,1,0
3,2,1,0,1,200,1,1,0,0,1,0
3,2,1,1,0,200,1,1,0,0,1,0
3,2,1,0,1,200,1,1,0,0,1,0
3,2,1,0,0,200,0,1,0,0,1,0
3,2,1,0,0,200,1,1,0,0,1,0
3,2,1,0,0,200,1,1,0,0,1,0
3,2,1,0,0,200,0,1,0,0,1,0
3,2,1,0,0,200,0,1,0,0,1,0
3,2,1,0,0,200,1,1,0,0,1,0
3,2,1,0,0,200,0,1,0,0,1,0
3,2,1,0,0,200,0,1,0,0,1,0
3,2,1,1,0,200,1,1,0,0,1,0
3,2,1,0,0,200,0,1,0,0,1,0
3,2,1,0,1,200,0,1,0,0,1,0
3,2,1,0,1,200,0,1,0,0,1,0
3,2,1,0,0,200,1,1,0,0,1,0
3,2,1,0,0,200,1,1,0,0,1,0
3,2,1,0,0,200,0,1,0,0,1,0
3,2,1,1,1,200,0,1,0,0,1,0
3,2,1,0,0,200,1,1,0,0,1,0
3,2,1,0,0,200,0,1,0,0,1,0
3,2,1,1,0,200,1,1,0,0,1,0
3,2,1,0,0,200,0,1,0,0,1,0
3,2,1,0,0,200,0,1,0,0,1,0
3,2,1,0,0,200,0,1,0,0,1,0
3,2,1,0,0,200,0,1,0,0,1,0
3,2,1,1,0,200,0,1,0,0,1,0
3,2,1,0,0,200,0,1,0,0,1,0
3,2,1,0,0,200,0,1,0,0,1,0
3,2,1,0,0,200,1,1,0,0,1,0
3,2,1,1,0,200,0,1,0,0,1,0
3,2,1,1,0,200,1,1,0,0,1,0
3,2,1,1,0,200,1,1,0,0,1,0
3,2,1,0,1,200,0,1,0,0,1,0
3,2,1,1,0,200,1,1,0,0,1,0
3,2,1,0,0,200,0,1,0,0,1,0
3,2,1,1,0,200,0,1,0,0,1,0
3,2,1,0,0,200,0,1,0,0,1,0
3,2,1,0,0,200,0,1,0,0,1,0
3,2,1,0,0,200,0,1,0,0,1,0
3,2,1,0,0,200,1,1,0,0,1,0
3,2,1,0,0,200,1,1,0,0,1,0
3,2,1,1,1,200,1,1,0,0,1,0
3,2,1,0,0,200,1,1,0,0,1,0
3,2,1,1,1,200,0,1,0,0,1,0
3,2,1,1,1,200,1,1,0,0,1,0
3,2,1,0,1,200,0,1,0,0,1,0
3,2,1,0,0,200,1,1,0,0,1,0
3,2,1,1,0,200,1,1,0,0,1,0
3,2,1,0,0,200,0,1,0,0,1,0
3,2,1,0,1,200,0,1,0,0,1,0
3,2,1,1,1,200,0,1,0,0,1,0
3,2,1,0,0,200,0,1,0,0,1,0
3,2,1,0,0,200,0,1,0,0,1,0
3,2,1,0,0,200,0,1,0,0,1,0
3,2,1,1,1,200,0,1,0,0,1,0
3,2,1,0,1,200,0,1,0,0,1,0
3,2,1,1,1,200,1,1,0,0,1,0
3,2,1,0,0,200,1,1,0,0,1,0
3,2,1,0,0,200,0,1,0,0,1,0
3,2,1,0,0,200,1,1,0,0,1,0
3,2,1,0,0,200,1,1,0,0,1,0
3,2,1,1,0,200,0,1,0,0,1,0
3,2,1,0,0,200,0,1,0,0,1,0
3,2,1,1,0,200,1,1,0,0,1,0
3,2,1,0,1,200,0,1,0,0,1,0
3,2,1,0,0,200,1,1,0,0,1,0
3,2,1,1,0,200,1,1,0,0,1,0
3,2,1,0,0,200,1,1,0,0,1,0
3,2,1,0,0,200,0,1,0,0,1,0
3,2,1,0,0,200,1,1,0,0,1,0
3,2,1,0,0,200,1,1,0,0,1,0
3,2,1,1,0,200,0,1,0,0,1,0
3,2,1,1,0,200,0,1,0,0,1,0
3,2,1,1,0,200,0,1,0,0,1,0
3,2,1,0,0,200,0,1,0,0,1,0
3,2,1,0,1,200,0,1,0,0,1,0
3,2,1,0,0,200,0,1,0,0,1,0
3,2,1,1,0,200,1,1,0,0,1,0
3,2,1,1,1,200,0,1,0,0,1,0
3,2,1,0,0,200,0,1,0,0,1,0
3,2,1,0,0,200,1,1,0,0,1,0
3,2,1,0,0,200,0,1,0,0,1,0
3,2,1,0,0,200,1,1,0,0,1,0
3,2,1,1,0,200,1,1,0,0,1,0
3,2,1,0,1,200,1,1,0,0,1,0
3,2,1,0,0,200,0,1,0,0,1,0
3,2,1,0,0,200,0,1,0,0,1,0
3,2,1,0,1,200,1,1,0,0,1,0
3,2,1,1,0,200,0,1,0,0,1,0
3,2,1,0,1,200,0,1,0,0,1,0
3,2,1,0,0,200,0,1,0,0,1,0
3,2,1,0,0,200,0,1,0,0,1,0
3,2,1,0,0,200,1,1,0,0,1,0
3,2,1,0,0,200,0,1,0,0,1,0
3,2,1,0,0,200,1,1,0,0,1,0
3,2,1,0,0,200,1,1,0,0,1,0
3,2,1,1,1,200,0,1,0,0,1,0
3,2,1,0,0,200,0,1,0,0,1,0
3,2,1,1,0,200,0,1,0,0,1,0
3,2,1,0,0,200,0,1,0,0,1,0
3,2,1,0,0,200,1,1,0,0,1,0
3,2,1,0,0,200,1,1,0,0,0,1
3,2,1,1,1,200,0,1,0,0,0,1
3,2,1,0,0,200,1,1,0,0,0,1
3,2,1,1,1,200,0,1,0,0,0,1
3,2,1,0,0,200,1,1,0,0,0,1
3,2,1,0,0,200,1,1,0,0,0,1
3,2,1,0,0,200,0,1,0,0,0,1
3,2,1,0,0,200,0,1,0,0,0,1
3,2,1,0,0,200,0,1,0,0,0,1
3,2,1,0,0,200,0,1,0,0,0,1
3,2,1,0,0,200,1,1,0,0,0,1
3,2,1,0,0,200,1,1,0,0,0,1
3,2,1,1,1,200,1,1,0,0,0,1
3,2,1,0,0,200,1,1,0,0,0,1
3,2,1,1,1,200,0,1,0,0,0,1
3,2,1,0,0,200,1,1,0,0,0,1
3,2,1,0,0,200,0,1,0,0,0,1
3,2,1,0,0,200,0,1,0,0,0,1
3,2,1,0,0,200,1,1,0,0,0,1
3,2,1,0,0,200,1,1,0,0,0,1
3,2,1,0,0,200,0,1,0,0,0,1
3,2,1,0,0,200,1,1,0,0,0,1
3,2,1,0,0,200,1,1,0,0,0,1
3,2,1,0,0,200,1,1,0,0,0,1
3,2,1,0,0,200,1,1,0,0,0,1
3,2,1,0,0,200,1,1,0,0,0,1
3,2,1,0,0,200,1,1,0,0,0,1
3,2,1,0,0,200,0,1,0,0,0,1
3,2,1,0,0,200,0,1,0,0,0,1
3,2,1,0,0,200,1,1,0,0,0,1
3,2,1,0,0,200,0,1,0,0,0,1
3,2,1,1,1,200,0,1,0,0,0,1
3,2,1,0,0,200,1,1,0,0,0,1
3,2,1,0,0,200,1,1,0,0,0,1
3,2,1,0,0,200,1,1,0,0,0,1
3,2,1,0,0,200,1,1,0,0,0,1
3,2,1,0,0,200,1,1,0,0,0,1
3,2,1,0,0,200,1,1,0,0,0,1
3,2,1,1,1,200,1,1,0,0,0,1
3,2,1,1,1,200,0,1,0,0,0,1
3,2,1,0,0,200,0,1,0,0,0,1
3,2,1,1,1,200,1,1,0,0,0,1
3,2,1,0,0,200,0,1,0,0,0,1
3,2,1,0,0,200,1,1,0,0,0,1
4,3,0,0,0,400,1,0,0,1,1,0
4,3,0,1,0,400,0,0,0,1,1,0
4,3,0,1,1,400,1,0,0,1,1,0
4,3,0,1,1,400,0,0,0,1,1,0
4,3,0,0,0,400,1,0,0,1,1,0
4,3,0,0,0,400,0,0,0,1,1,0
4,3,0,0,0,400,0,0,0,1,1,0
4,3,0,1,0,400,0,0,0,1,1,0
4,3,0,1,1,400,1,0,0,1,1,0
4,3,0,0,0,400,0,0,0,1,1,0
4,3,0,1,1,400,1,0,0,1,1,0
4,3,0,0,0,400,0,0,0,1,1,0
4,3,0,0,1,400,0,0,0,1,1,0
4,3,0,0,0,400,1,0,0,1,1,0
4,3,0,0,0,400,0,0,0,1,1,0
4,3,0,0,0,400,0,0,0,1,1,0
4,3,0,0,1,400,0,0,0,1,1,0
4,3,0,1,0,400,0,0,0,1,1,0
4,3,0,0,0,400,0,0,0,1,1,0
4,3,0,1,1,400,0,0,0,1,1,0
4,3,0,1,0,400,0,0,0,1,1,0
4,3,0,0,0,400,0,0,0,1,1,0
4,3,0,0,0,400,0,0,0,1,1,0
4,3,0,0,1,400,0,0,0,1,1,0
4,3,0,0,0,400,1,0,0,1,1,0
4,3,0,0,1,400,0,0,0,1,1,0
4,3,0,0,1,400,0,0,0,1,1,0
4,3,0,1,1,400,1,0,0,1,1,0
4,3,0,0,0,400,0,0,0,1,1,0
4,3,0,0,1,400,0,0,0,1,1,0
4,3,0,0,0,400,0,0,0,1,1,0
4,3,0,0,0,400,0,0,0,1,1,0
4,3,0,0,1,400,0,0,0,1,1,0
4,3,0,0,0,400,1,0,0,1,1,0
4,3,0,1,1,400,1,0,0,1,1,0
4,3,0,0,0,400,1,0,0,1,1,0
4,3,0,1,1,400,0,0,0,1,1,0
4,3,0,1,0,400,1,0,0,1,1,0
4,3,0,1,0,400,0,0,0,1,1,0
4,3,0,0,0,400,1,0,0,1,1,0
4,3,0,0,1,400,0,0,0,1,1,0
4,3,0,0,0,400,0,0,0,1,1,0
4,3,0,0,0,400,1,0,0,1,1,0
4,3,0,0,0,400,0,0,0,1,1,0
4,3,0,1,1,400,0,0,0,1,1,0
4,3,0,1,0,400,1,0,0,1,1,0
4,3,0,1,0,400,0,0,0,1,1,0
4,3,0,0,0,400,0,0,0,1,1,0
4,3,0,0,1,400,1,0,0,1,1,0
4,3,0,0,0,400,0,0,0,1,1,0
4,3,0,0,1,400,1,0,0,1,1,0
4,3,0,1,0,400,0,0,0,1,1,0
4,3,0,0,1,400,0,0,0,1,1,0
4,3,0,0,0,400,0,0,0,1,1,0
4,3,0,1,1,400,1,0,0,1,1,0
4,3,0,0,0,400,0,0,0,1,1,0
4,3,0,0,0,400,1,0,0,1,1,0
4,3,0,0,0,400,0,0,0,1,1,0
4,3,0,0,0,400,1,0,0,1,1,0
4,3,0,0,0,400,0,0,0,1,1,0
4,3,0,0,0,400,1,0,0,1,1,0
4,3,0,0,0,400,0,0,0,1,1,0
4,3,0,0,0,400,0,0,0,1,1,0
4,3,0,0,0,400,1,0,0,1,1,0
4,3,0,0,0,400,0,0,0,1,1,0
4,3,0,1,0,400,1,0,0,1,1,0
4,3,0,1,1,400,0,0,0,1,1,0
4,3,0,1,1,400,0,0,0,1,1,0
4,3,0,1,0,400,0,0,0,1,1,0
4,3,0,1,0,400,0,0,0,1,1,0
4,3,0,1,1,400,0,0,0,1,1,0
4,3,0,0,0,400,0,0,0,1,1,0
4,3,0,0,1,400,0,0,0,1,1,0
4,3,0,0,0,400,0,0,0,1,1,0
4,3,0,1,1,400,0,0,0,1,1,0
4,3,0,0,1,400,0,0,0,1,1,0
4,3,0,0,0,400,0,0,0,1,1,0
4,3,0,0,0,400,0,0,0,1,1,0
4,3,0,0,1,400,0,0,0,1,1,0
4,3,0,0,0,400,1,0,0,1,1,0
4,3,0,0,0,400,1,0,0,1,1,0
4,3,0,1,1,400,1,0,0,1,1,0
4,3,0,0,0,400,1,0,0,1,1,0
4,3,0,1,1,400,0,0,0,1,1,0
4,3,0,0,0,400,0,0,0,1,1,0
4,3,0,1,1,400,1,0,0,1,1,0
4,3,0,0,0,400,1,0,0,1,1,0
4,3,0,0,1,400,0,0,0,1,1,0
4,3,0,0,0,400,1,0,0,1,1,0
4,3,0,0,0,400,0,0,0,1,1,0
4,3,0,1,0,400,0,0,0,1,1,0
4,3,0,0,1,400,0,0,0,1,1,0
4,3,0,0,0,400,1,0,0,1,1,0
4,3,0,1,0,400,0,0,0,1,1,0
4,3,0,0,1,400,0,0,0,1,1,0
4,3,0,0,0,400,0,0,0,1,1,0
4,3,0,1,0,400,0,0,0,1,1,0
4,3,0,0,0,400,1,0,0,1,1,0
4,3,0,1,0,400,0,0,0,1,0,1
4,3,0,0,1,400,1,0,0,1,0,1
4,3,0,0,0,400,0,0,0,1,0,1
4,3,0,1,0,400,0,0,0,1,0,1
4,3,0,1,0,400,0,0,0,1,0,1
4,3,0,0,0,400,0,0,0,1,0,1
4,3,0,1,1,400,1,0,0,1,0,1
4,3,0,0,0,400,1,0,0,1,0,1
4,3,0,1,0,400,1,0,0,1,0,1
4,3,0,0,0,400,0,0,0,1,0,1
4,3,0,0,1,400,1,0,0,1,0,1
4,3,0,0,0,400,1,0,0,1,0,1
4,3,0,0,0,400,0,0,0,1,0,1
4,3,0,0,0,400,0,0,0,1,0,1
4,3,0,0,0,400,1,0,0,1,0,1
4,3,0,0,0,400,1,0,0,1,0,1
4,3,0,0,0,400,1,0,0,1,0,1
4,3,0,1,1,400,0,0,0,1,0,1
4,3,0,0,0,400,0,0,0,1,0,1
4,3,0,0,0,400,0,0,0,1,0,1
4,3,0,0,0,400,0,0,0,1,0,1
4,3,0,0,1,400,1,0,0,1,0,1
4,3,0,1,1,400,0,0,0,1,0,1
4,3,0,0,1,400,1,0,0,1,0,1
4,3,0,0,0,400,0,0,0,1,0,1
4,3,0,1,0,400,0,0,0,1,0,1
4,3,0,0,1,400,1,0,0,1,0,1
4,3,0,0,0,400,0,0,0,1,0,1
4,3,0,0,0,400,0,0,0,1,0,1
4,3,0,0,0,400,1,0,0,1,0,1
4,3,0,0,0,400,0,0,0,1,0,1
4,3,0,0,0,400,0,0,0,1,0,1
4,3,0,0,0,400,0,0,0,1,0,1
4,3,0,0,0,400,0,0,0,1,0,1
4,3,0,0,0,400,1,0,0,1,0,1
4,3,0,0,0,400,1,0,0,1,0,1
4,3,0,0,1,400,1,0,0,1,0,1
4,3,0,0,0,400,1,0,0,1,0,1
4,3,0,0,1,400,1,0,0,1,0,1
4,3,0,0,0,400,1,0,0,1,0,1
4,3,0,1,0,400,0,0,0,1,0,1
4,3,0,0,0,400,0,0,0,1,0,1
4,3,0,1,0,400,0,0,0,1,0,1
4,3,0,0,0,400,1,0,0,1,0,1
4,3,0,0,0,400,0,0,0,1,0,1
4,3,0,1,1,400,0,0,0,1,0,1
4,3,0,0,0,400,0,0,0,1,0,1
4,3,0,0,0,400,0,0,0,1,0,1
4,3,0,1,0,400,1,0,0,1,0,1
4,3,0,0,0,400,0,0,0,1,0,1
4,3,0,0,0,400,1,0,0,1,0,1
4,3,0,0,0,400,0,0,0,1,0,1
4,3,0,1,1,400,0,0,0,1,0,1
4,3,0,1,0,400,0,0,0,1,0,1
4,3,0,1,1,400,0,0,0,1,0,1
4,3,0,1,0,400,0,0,0,1,0,1
4,3,0,0,1,400,1,0,0,1,0,1
4,3,0,1,1,400,0,0,0,1,0,1
4,3,0,0,0,400,1,0,0,1,0,1
4,3,0,0,1,400,0,0,0,1,0,1
4,3,0,0,0,400,0,0,0,1,0,1
4,3,0,0,0,400,1,0,0,1,0,1
4,3,0,0,0,400,0,0,0,1,0,1
4,3,0,1,0,400,1,0,0,1,0,1
4,3,0,0,0,400,0,0,0,1,0,1
4,3,0,0,0,400,0,0,0,1,0,1
4,3,0,0,0,400,0,0,0,1,0,1
4,3,0,1,0,400,0,0,0,1,0,1
4,3,0,1,0,400,0,0,0,1,0,1
4,3,0,0,0,400,0,0,0,1,0,1
4,3,0,0,0,400,1,0,0,1,0,1
4,3,0,0,0,400,1,0,0,1,0,1
4,3,0,1,1,400,0,0,0,1,0,1
4,3,0,0,0,400,0,0,0,1,0,1
4,3,0,0,1,400,1,0,0,1,0,1
4,3,0,0,0,400,0,0,0,1,0,1
4,3,0,0,0,400,0,0,0,1,0,1
4,3,0,1,0,400,0,0,0,1,0,1
4,3,0,0,0,400,0,0,0,1,0,1
4,3,0,0,1,400,0,0,0,1,0,1
4,3,0,0,0,400,1,0,0,1,0,1
4,3,0,1,1,400,1,0,0,1,0,1
4,3,0,0,0,400,1,0,0,1,0,1
4,3,0,0,0,400,0,0,0,1,0,1
4,3,0,0,0,400,0,0,0,1,0,1
4,3,0,0,0,400,0,0,0,1,0,1
4,3,0,0,1,400,1,0,0,1,0,1
4,3,0,0,0,400,1,0,0,1,0,1
4,3,0,1,1,400,0,0,0,1,0,1
4,3,0,1,1,400,0,0,0,1,0,1
4,3,0,1,1,400,0,0,0,1,0,1
4,3,0,1,1,400,0,0,0,1,0,1
4,3,0,0,0,400,0,0,0,1,0,1
4,3,0,0,0,400,1,0,0,1,0,1
4,3,0,0,0,400,1,0,0,1,0,1
4,3,0,1,0,400,1,0,0,1,0,1
4,3,0,0,1,400,1,0,0,1,0,1
4,3,0,1,1,400,0,0,0,1,0,1
4,3,0,1,0,400,0,0,0,1,0,1
4,3,0,1,0,400,0,0,0,1,0,1
4,3,0,0,0,400,1,0,0,1,0,1
4,3,0,1,0,400,0,0,0,1,0,1
4,3,0,0,0,400,1,0,0,1,0,1
4,3,0,0,0,400,0,0,0,1,0,1
4,3,0,0,0,400,1,0,0,1,0,1
4,3,0,0,0,400,0,0,0,1,0,1
4,3,0,0,0,400,1,0,0,1,0,1
4,3,0,0,1,400,1,0,0,1,0,1
4,3,0,0,0,400,0,0,0,1,0,1
4,3,0,1,1,400,0,0,0,1,0,1
4,3,0,0,0,400,0,0,0,1,0,1
4,3,0,0,1,400,1,0,0,1,0,1
4,3,0,0,0,400,0,0,0,1,0,1
4,3,0,1,0,400,0,0,0,1,0,1
4,3,0,1,0,400,0,0,0,1,0,1
4,3,0,1,1,400,0,0,0,1,0,1
4,3,0,0,1,400,0,0,0,1,0,1
4,3,0,0,0,400,1,0,0,1,0,1
4,3,0,0,0,400,1,0,0,1,0,1
4,3,0,1,1,400,1,0,0,1,0,1
4,3,0,1,0,400,1,0,0,1,0,1
4,3,0,0,0,400,1,0,0,1,0,1
4,3,0,0,0,400,1,0,0,1,0,1
4,3,0,1,1,400,0,0,0,1,0,1
4,3,0,1,1,400,1,0,0,1,0,1
4,3,0,0,1,400,0,0,0,1,0,1
4,3,0,0,0,400,1,0,0,1,0,1
4,3,0,0,0,400,0,0,0,1,0,1
4,3,0,0,0,400,0,0,0,1,0,1
4,3,0,0,0,400,0,0,0,1,0,1
4,3,0,0,0,400,0,0,0,1,0,1
4,3,0,0,0,400,0,0,0,1,0,1
4,3,0,1,0,400,0,0,0,1,0,1
4,3,0,1,0,400,0,0,0,1,0,1
4,3,0,0,1,400,1,0,0,1,0,1
4,3,0,0,0,400,0,0,0,1,0,1
4,3,0,0,0,400,0,0,0,1,0,1
4,3,0,1,0,400,1,0,0,1,0,1
4,3,0,0,0,400,0,0,0,1,0,1
4,3,0,0,0,400,0,0,0,1,0,1
4,3,0,0,0,400,0,0,0,1,0,1
4,3,0,1,1,400,0,0,0,1,0,1
4,3,0,0,0,400,0,0,0,1,0,1
4,3,0,0,0,400,0,0,0,1,0,1
4,3,0,1,0,400,1,0,0,1,0,1
4,3,0,0,0,400,0,0,0,1,0,1
4,3,0,0,0,400,1,0,0,1,0,1
4,3,0,0,1,400,1,0,0,1,0,1
4,3,0,1,0,400,0,0,0,1,0,1
4,3,0,1,0,400,0,0,0,1,0,1
4,3,0,1,0,400,0,0,0,1,0,1
4,3,0,0,0,400,1,0,0,1,0,1
4,3,0,0,1,400,0,0,0,1,0,1
4,3,0,0,1,400,1,0,0,1,0,1
4,3,0,0,0,400,0,0,0,1,0,1
4,3,0,1,0,400,0,0,0,1,0,1
4,3,0,0,0,400,0,0,0,1,0,1
4,3,0,0,0,400,0,0,0,1,0,1
4,3,0,0,0,400,1,0,0,1,0,1
4,3,0,0,0,400,1,0,0,1,0,1
4,3,0,0,0,400,0,0,0,1,0,1
4,3,0,0,0,400,1,0,0,1,0,1
4,3,0,1,1,400,0,0,0,1,0,1
4,3,0,1,0,400,0,0,0,1,0,1
4,3,0,0,0,400,1,0,0,1,0,1
4,3,0,1,1,400,1,0,0,1,0,1
4,3,0,0,0,400,0,0,0,1,0,1
4,3,0,1,1,400,0,0,0,1,0,1
4,3,0,0,1,400,0,0,0,1,0,1
4,3,0,1,1,400,0,0,0,1,0,1
4,3,0,0,0,400,0,0,0,1,0,1
4,3,0,0,0,400,0,0,0,1,0,1
4,3,0,0,0,400,0,0,0,1,0,1
4,3,0,1,1,400,0,0,0,1,0,1
4,3,0,1,1,400,1,0,0,1,0,1
4,3,0,1,1,400,0,0,0,1,0,1
4,3,0,1,0,400,1,0,0,1,0,1
4,3,0,1,1,400,0,0,0,1,0,1
4,3,0,1,1,400,0,0,0,1,0,1
4,3,0,0,0,400,1,0,0,1,0,1
4,3,0,0,0,400,0,0,0,1,0,1
4,3,0,1,1,400,0,0,0,1,0,1
4,3,0,0,0,400,0,0,0,1,0,1
4,3,0,1,1,400,0,0,0,1,0,1
4,3,0,0,0,400,0,0,0,1,0,1
4,3,0,0,0,400,0,0,0,1,0,1
4,3,0,0,0,400,0,0,0,1,0,1
6,2,0,0,0,300,1,1,0,0,1,0
6,2,0,1,1,300,0,1,0,0,1,0
6,2,0,0,1,300,0,1,0,0,1,0
6,2,0,1,0,300,0,1,0,0,1,0
6,2,0,1,0,300,0,1,0,0,1,0
6,2,0,1,0,300,1,1,0,0,1,0
6,2,0,0,0,300,1,1,0,0,1,0
6,2,0,0,1,300,1,1,0,0,1,0
6,2,0,0,1,300,0,1,0,0,1,0
6,2,0,1,0,300,0,1,0,0,1,0
6,2,0,1,0,300,0,1,0,0,1,0
6,2,0,1,0,300,1,1,0,0,1,0
6,2,0,0,0,300,1,1,0,0,1,0
6,2,0,0,0,300,0,1,0,0,1,0
6,2,0,0,0,300,0,1,0,0,1,0
6,2,0,1,0,300,1,1,0,0,1,0
6,2,0,1,0,300,1,1,0,0,1,0
6,2,0,0,0,300,1,1,0,0,1,0
6,2,0,1,0,300,0,1,0,0,1,0
6,2,0,1,0,300,1,1,0,0,1,0
6,2,0,0,0,300,1,1,0,0,1,0
6,2,0,0,0,300,1,1,0,0,1,0
6,2,0,0,0,300,1,1,0,0,1,0
6,2,0,1,0,300,1,1,0,0,1,0
6,2,0,0,0,300,1,1,0,0,1,0
6,2,0,1,0,300,1,1,0,0,1,0
6,2,0,0,1,300,0,1,0,0,1,0
6,2,0,0,0,300,0,1,0,0,1,0
6,2,0,0,0,300,1,1,0,0,1,0
6,2,0,1,0,300,1,1,0,0,1,0
6,2,0,0,0,300,1,1,0,0,1,0
6,2,0,0,0,300,1,1,0,0,1,0
6,2,0,0,0,300,0,1,0,0,1,0
6,2,0,1,0,300,1,1,0,0,1,0
6,2,0,0,0,300,0,1,0,0,1,0
6,2,0,0,0,300,1,1,0,0,1,0
6,2,0,0,0,300,0,1,0,0,1,0
6,2,0,0,0,300,1,1,0,0,1,0
6,2,0,0,0,300,0,1,0,0,1,0
6,2,0,1,1,300,0,1,0,0,1,0
6,2,0,1,0,300,0,1,0,0,1,0
6,2,0,0,0,300,1,1,0,0,1,0
6,2,0,0,0,300,1,1,0,0,1,0
6,2,0,0,0,300,1,1,0,0,1,0
6,2,0,0,0,300,1,1,0,0,1,0
6,2,0,1,1,300,1,1,0,0,1,0
6,2,0,0,0,300,0,1,0,0,1,0
6,2,0,0,0,300,1,1,0,0,1,0
6,2,0,0,0,300,0,1,0,0,1,0
6,2,0,0,1,300,0,1,0,0,1,0
6,2,0,0,0,300,0,1,0,0,1,0
6,2,0,0,0,300,0,1,0,0,1,0
6,2,0,0,0,300,1,1,0,0,1,0
6,2,0,0,0,300,1,1,0,0,1,0
6,2,0,0,0,300,0,1,0,0,1,0
6,2,0,0,1,300,0,1,0,0,1,0
6,2,0,1,1,300,0,1,0,0,1,0
6,2,0,0,1,300,0,1,0,0,1,0
6,2,0,0,0,300,1,1,0,0,1,0
6,2,0,0,1,300,0,1,0,0,1,0
6,2,0,1,0,300,1,1,0,0,1,0
6,2,0,0,0,300,0,1,0,0,1,0
6,2,0,1,0,300,0,1,0,0,1,0
6,2,0,0,0,300,1,1,0,0,1,0
6,2,0,0,0,300,1,1,0,0,1,0
6,2,0,0,0,300,0,1,0,0,1,0
6,2,0,0,0,300,0,1,0,0,1,0
6,2,0,1,0,300,0,1,0,0,1,0
6,2,0,0,0,300,1,1,0,0,1,0
6,2,0,0,0,300,1,1,0,0,1,0
6,2,0,0,1,300,1,1,0,0,1,0
6,2,0,0,0,300,1,1,0,0,1,0
6,2,0,0,0,300,0,1,0,0,1,0
6,2,0,0,0,300,1,1,0,0,1,0
6,2,0,0,0,300,1,1,0,0,1,0
6,2,0,0,0,300,0,1,0,0,1,0
6,2,0,0,1,300,1,1,0,0,1,0
6,2,0,0,0,300,1,1,0,0,1,0
6,2,0,1,1,300,1,1,0,0,1,0
6,2,0,0,0,300,1,1,0,0,1,0
6,2,0,0,1,300,0,1,0,0,1,0
6,2,0,1,0,300,1,1,0,0,1,0
6,2,0,0,0,300,1,1,0,0,1,0
6,2,0,0,0,300,1,1,0,0,1,0
6,2,0,0,0,300,1,1,0,0,1,0
6,2,0,0,0,300,1,1,0,0,1,0
6,2,0,0,0,300,1,1,0,0,1,0
6,2,0,1,0,300,1,1,0,0,1,0
6,2,0,0,0,300,0,1,0,0,1,0
6,2,0,1,0,300,1,1,0,0,1,0
6,2,0,1,0,300,1,1,0,0,1,0
6,2,0,0,0,300,1,1,0,0,1,0
6,2,0,1,1,300,1,1,0,0,1,0
6,2,0,0,0,300,0,1,0,0,1,0
6,2,0,1,1,300,1,1,0,0,1,0
6,2,0,1,0,300,0,1,0,0,1,0
6,2,0,0,0,300,1,1,0,0,1,0
6,2,0,0,0,300,1,1,0,0,1,0
6,2,0,0,0,300,1,1,0,0,1,0
6,2,0,0,0,300,0,1,0,0,1,0
6,2,0,1,1,300,0,1,0,0,1,0
6,2,0,0,0,300,1,1,0,0,1,0
6,2,0,0,0,300,0,1,0,0,1,0
6,2,0,1,1,300,1,1,0,0,1,0
6,2,0,0,0,300,1,1,0,0,1,0
6,2,0,0,0,300,1,1,0,0,1,0
6,2,0,0,0,300,0,1,0,0,1,0
6,2,0,1,0,300,1,1,0,0,1,0
6,2,0,0,0,300,1,1,0,0,1,0
6,2,0,0,0,300,0,1,0,0,1,0
6,2,0,0,0,300,1,1,0,0,1,0
6,2,0,0,0,300,0,1,0,0,1,0
6,2,0,0,0,300,1,1,0,0,1,0
6,2,0,1,1,300,0,1,0,0,1,0
6,2,0,0,0,300,1,1,0,0,1,0
6,2,0,1,1,300,1,1,0,0,1,0
6,2,0,0,0,300,1,1,0,0,1,0
6,2,0,0,0,300,1,1,0,0,1,0
6,2,0,0,0,300,1,1,0,0,1,0
6,2,0,1,1,300,0,1,0,0,1,0
6,2,0,0,0,300,1,1,0,0,1,0
6,2,0,0,0,300,0,1,0,0,1,0
6,2,0,0,1,300,0,1,0,0,1,0
6,2,0,0,0,300,1,1,0,0,1,0
6,2,0,1,1,300,0,1,0,0,1,0
6,2,0,0,0,300,0,1,0,0,1,0
6,2,0,0,0,300,1,1,0,0,1,0
6,2,0,0,0,300,1,1,0,0,1,0
6,2,0,0,0,300,1,1,0,0,1,0
6,2,0,0,0,300,1,1,0,0,1,0
6,2,0,0,0,300,1,1,0,0,1,0
6,2,0,0,1,300,1,1,0,0,1,0
6,2,0,1,0,300,1,1,0,0,1,0
6,2,0,0,0,300,0,1,0,0,1,0
6,2,0,0,0,300,1,1,0,0,1,0
6,2,0,0,0,300,0,1,0,0,1,0
6,2,0,0,0,300,0,1,0,0,1,0
